NCBI_GID	ENSEMBL_GID	Assignation	NCBI_gene_Overlap
106603018	ENSSSAG00000074536	automatic	NA
100196073	ENSSSAG00000074554	automatic	NA
106603015	ENSSSAG00000074691	automatic	NA
106603014	ENSSSAG00000074694	automatic	NA
106603011	ENSSSAG00000074697	automatic	NA
106603001	ENSSSAG00000074705	automatic	NA
106602991	ENSSSAG00000074715	automatic	NA
106602988	ENSSSAG00000074716	automatic	NA
106602981	ENSSSAG00000090989	automatic	NA
106602955	ENSSSAG00000074735	automatic	NA
106602973	ENSSSAG00000116896	automatic	NA
106602944	ENSSSAG00000074759	automatic	NA
106602930	ENSSSAG00000089909	automatic	NA
106602923	ENSSSAG00000074787	automatic	NA
106602906	ENSSSAG00000092927	automatic	NA
106602886	ENSSSAG00000074836	automatic	NA
106604178	ENSSSAG00000074876	automatic	NA
100196602	ENSSSAG00000075891	automatic	NA
106604182	ENSSSAG00000075908	automatic	NA
100196372	ENSSSAG00000075915	automatic	NA
106605245	ENSSSAG00000096384	automatic	NA
106604231	ENSSSAG00000000109	automatic	NA
106604247	ENSSSAG00000000139	automatic	NA
106604271	ENSSSAG00000105082	automatic	NA
106604288	ENSSSAG00000000486	automatic	NA
106604311	ENSSSAG00000118386	automatic	NA
106605260	ENSSSAG00000000954	automatic	NA
106604325	ENSSSAG00000108711	automatic	NA
106604331	ENSSSAG00000000992	automatic	NA
106604342	ENSSSAG00000100619	automatic	NA
100286600	ENSSSAG00000001158	automatic	NA
106604352	ENSSSAG00000001356	automatic	NA
106604361	ENSSSAG00000001834	automatic	NA
106604370	ENSSSAG00000001862	automatic	NA
106604404	ENSSSAG00000002085	automatic	NA
106604421	ENSSSAG00000107078	automatic	NA
106604458	ENSSSAG00000002144	automatic	NA
106604465	ENSSSAG00000002187	automatic	NA
106604487	ENSSSAG00000002414	automatic	NA
106604510	ENSSSAG00000002461	automatic	NA
106604517	ENSSSAG00000002535	automatic	NA
100195378	ENSSSAG00000002853	automatic	NA
106604528	ENSSSAG00000105993	automatic	NA
106604534	ENSSSAG00000003670	automatic	NA
106604541	ENSSSAG00000004285	automatic	NA
106604550	ENSSSAG00000005354	automatic	NA
106604566	ENSSSAG00000005432	automatic	NA
100286615	ENSSSAG00000006603	automatic	NA
106604578	ENSSSAG00000006665	automatic	NA
106604587	ENSSSAG00000006903	automatic	NA
106604599	ENSSSAG00000006922	automatic	NA
106604619	ENSSSAG00000006986	automatic	NA
106604631	ENSSSAG00000006993	automatic	NA
106604674	ENSSSAG00000007000	automatic	NA
100196704	ENSSSAG00000007004	automatic	NA
106604714	ENSSSAG00000007951	automatic	NA
106604689	ENSSSAG00000007047	automatic	NA
100194900	ENSSSAG00000007961	automatic	NA
106604727	ENSSSAG00000007976	automatic	NA
100196706	ENSSSAG00000008049	automatic	NA
100195485	ENSSSAG00000053156	automatic	NA
106604730	ENSSSAG00000008210	automatic	NA
106604744	ENSSSAG00000008314	automatic	NA
106605291	ENSSSAG00000008379	automatic	NA
106605298	ENSSSAG00000008381	automatic	NA
100380614	ENSSSAG00000008390	automatic	NA
106604764	ENSSSAG00000008559	automatic	NA
106604770	ENSSSAG00000096737	automatic	NA
106604799	ENSSSAG00000084980	automatic	NA
106604807	ENSSSAG00000115170	automatic	NA
106604820	ENSSSAG00000008595	automatic	NA
106604835	ENSSSAG00000087269	automatic	NA
106605317	ENSSSAG00000008619	automatic	NA
106604861	ENSSSAG00000008648	automatic	NA
106604847	ENSSSAG00000008849	automatic	NA
100195005	ENSSSAG00000014067	automatic	NA
106604870	ENSSSAG00000015358	automatic	NA
106604898	ENSSSAG00000015616	automatic	NA
106604905	ENSSSAG00000023736	automatic	NA
100306798	ENSSSAG00000023874	automatic	NA
106605322	ENSSSAG00000024940	automatic	NA
106604920	ENSSSAG00000093236	automatic	NA
106605339	ENSSSAG00000083961	automatic	NA
106604928	ENSSSAG00000029462	automatic	NA
106604940	ENSSSAG00000030734	automatic	NA
106604947	ENSSSAG00000031576	automatic	NA
106604996	ENSSSAG00000000113	automatic	NA
106605004	ENSSSAG00000084986	automatic	NA
106605012	ENSSSAG00000000258	automatic	NA
106605019	ENSSSAG00000000768	automatic	NA
106605046	ENSSSAG00000001133	automatic	NA
106605075	ENSSSAG00000001279	automatic	NA
100286448	ENSSSAG00000001290	automatic	NA
106605349	ENSSSAG00000121086	automatic	NA
100306744	ENSSSAG00000001304	automatic	NA
106605086	ENSSSAG00000001313	automatic	NA
106605092	ENSSSAG00000097820	automatic	NA
106605118	ENSSSAG00000001329	automatic	NA
106605097	ENSSSAG00000001340	automatic	NA
106605143	ENSSSAG00000001376	automatic	NA
100196431	ENSSSAG00000001412	automatic	NA
106605192	ENSSSAG00000101693	automatic	NA
106605202	ENSSSAG00000120100	automatic	NA
106605212	ENSSSAG00000120609	automatic	NA
106605363	ENSSSAG00000001444	automatic	NA
106605369	ENSSSAG00000001448	automatic	NA
106605231	ENSSSAG00000040250	automatic	NA
100136583	ENSSSAG00000028365	automatic	NA
106605748	ENSSSAG00000028618	automatic	NA
106605756	ENSSSAG00000104476	automatic	NA
106605759	ENSSSAG00000032452	automatic	NA
106605787	ENSSSAG00000059951	automatic	NA
106605805	ENSSSAG00000107433	automatic	NA
100306816	ENSSSAG00000055914	automatic	NA
106605823	ENSSSAG00000055922	automatic	NA
106605838	ENSSSAG00000121854	automatic	NA
106605561	ENSSSAG00000091674	automatic	NA
106605853	ENSSSAG00000106977	automatic	NA
100286665	ENSSSAG00000055949	automatic	NA
106605890	ENSSSAG00000086741	automatic	NA
106605918	ENSSSAG00000112746	automatic	NA
106605925	ENSSSAG00000059158	automatic	NA
106605930	ENSSSAG00000059225	automatic	NA
106605956	ENSSSAG00000062430	automatic	NA
100195226	ENSSSAG00000062463	automatic	NA
106605977	ENSSSAG00000062552	automatic	NA
106605981	ENSSSAG00000062565	automatic	NA
100196687	ENSSSAG00000062635	automatic	NA
106605994	ENSSSAG00000062699	automatic	NA
106606039	ENSSSAG00000099034	automatic	NA
106606050	ENSSSAG00000062853	automatic	NA
106606070	ENSSSAG00000065078	automatic	NA
106606089	ENSSSAG00000066078	automatic	NA
100195540	ENSSSAG00000066209	automatic	NA
106606127	ENSSSAG00000066270	automatic	NA
106606152	ENSSSAG00000067860	automatic	NA
101448027	ENSSSAG00000067894	automatic	NA
106606172	ENSSSAG00000067930	automatic	NA
106606220	ENSSSAG00000068303	automatic	NA
106606232	ENSSSAG00000112156	automatic	NA
106605575	ENSSSAG00000068314	automatic	NA
106606249	ENSSSAG00000109421	automatic	NA
106606259	ENSSSAG00000068344	automatic	NA
106608657	ENSSSAG00000094428	automatic	NA
106606274	ENSSSAG00000068350	automatic	NA
106606294	ENSSSAG00000108556	automatic	NA
106606339	ENSSSAG00000068387	automatic	NA
106608665	ENSSSAG00000068387	automatic	NA
106608672	ENSSSAG00000069017	automatic	NA
106606370	ENSSSAG00000069079	automatic	NA
106606477	ENSSSAG00000069088	automatic	NA
106606442	ENSSSAG00000000766	automatic	NA
100136797	ENSSSAG00000001804	automatic	NA
106606490	ENSSSAG00000075965	automatic	NA
106606505	ENSSSAG00000001960	automatic	NA
100136392	ENSSSAG00000001987	automatic	NA
106606525	ENSSSAG00000082494	automatic	NA
106606532	ENSSSAG00000002046	automatic	NA
106606546	ENSSSAG00000002120	automatic	NA
106606565	ENSSSAG00000099419	automatic	NA
106606648	ENSSSAG00000084783	automatic	NA
106606575	ENSSSAG00000002365	automatic	NA
106606663	ENSSSAG00000101525	automatic	NA
100380761	ENSSSAG00000003342	automatic	NA
106606711	ENSSSAG00000004411	automatic	NA
106606739	ENSSSAG00000084472	automatic	NA
106606749	ENSSSAG00000088314	automatic	NA
100195797	ENSSSAG00000005525	automatic	NA
106606755	ENSSSAG00000005550	automatic	NA
106606765	ENSSSAG00000005555	automatic	NA
106606775	ENSSSAG00000005562	automatic	NA
106606783	ENSSSAG00000112785	automatic	NA
106606791	ENSSSAG00000005853	automatic	NA
106606834	ENSSSAG00000041749	automatic	NA
106606853	ENSSSAG00000042518	automatic	NA
106606915	ENSSSAG00000071939	automatic	NA
106606998	ENSSSAG00000074138	automatic	NA
106607006	ENSSSAG00000074154	automatic	NA
106607058	ENSSSAG00000078046	automatic	NA
106607061	ENSSSAG00000074338	automatic	NA
106607083	ENSSSAG00000074341	automatic	NA
106607091	ENSSSAG00000074376	automatic	NA
106605630	ENSSSAG00000084639	automatic	NA
106607144	ENSSSAG00000097600	automatic	NA
106607150	ENSSSAG00000075352	automatic	NA
106607165	ENSSSAG00000096800	automatic	NA
106607177	ENSSSAG00000075458	automatic	NA
106607169	ENSSSAG00000075627	automatic	NA
100195610	ENSSSAG00000075635	automatic	NA
106607182	ENSSSAG00000075648	automatic	NA
106608700	ENSSSAG00000075892	automatic	NA
106607187	ENSSSAG00000075912	automatic	NA
106607213	ENSSSAG00000076313	automatic	NA
100380364	ENSSSAG00000076338	automatic	NA
100196443	ENSSSAG00000076348	automatic	NA
106607224	ENSSSAG00000110896	automatic	NA
106607228	ENSSSAG00000076392	automatic	NA
106605659	ENSSSAG00000076406	automatic	NA
106607248	ENSSSAG00000077178	automatic	NA
106607275	ENSSSAG00000102877	automatic	NA
106607287	ENSSSAG00000078055	automatic	NA
106607298	ENSSSAG00000079931	automatic	NA
106607303	ENSSSAG00000078355	automatic	NA
106607391	ENSSSAG00000078988	automatic	NA
106607400	ENSSSAG00000079832	automatic	NA
106607406	ENSSSAG00000079858	automatic	NA
106607420	ENSSSAG00000080125	automatic	NA
106608732	ENSSSAG00000080152	automatic	NA
106607425	ENSSSAG00000113218	automatic	NA
106607457	ENSSSAG00000000110	automatic	NA
106607461	ENSSSAG00000080261	automatic	NA
100196085	ENSSSAG00000080269	automatic	NA
106607475	ENSSSAG00000080274	automatic	NA
106608742	ENSSSAG00000080276	automatic	NA
106607484	ENSSSAG00000000106	automatic	NA
106608747	ENSSSAG00000106066	automatic	NA
106608753	ENSSSAG00000000115	automatic	NA
106607506	ENSSSAG00000115167	automatic	NA
106607516	ENSSSAG00000100066	automatic	NA
106607512	ENSSSAG00000000146	automatic	NA
106607536	ENSSSAG00000117950	automatic	NA
106607527	ENSSSAG00000000186	automatic	NA
106607591	ENSSSAG00000000459	automatic	NA
106607602	ENSSSAG00000000817	automatic	NA
106607606	ENSSSAG00000085493	automatic	NA
106607607	ENSSSAG00000000854	automatic	NA
106607615	ENSSSAG00000000861	automatic	NA
106607653	ENSSSAG00000000884	automatic	NA
106608780	ENSSSAG00000087266	automatic	NA
106607666	ENSSSAG00000001003	automatic	NA
106607673	ENSSSAG00000001291	automatic	NA
106607693	ENSSSAG00000083620	automatic	NA
106607696	ENSSSAG00000001414	automatic	NA
106607701	ENSSSAG00000001815	automatic	NA
100196197	ENSSSAG00000097562	automatic	NA
106607719	ENSSSAG00000108263	automatic	NA
106607716	ENSSSAG00000001904	automatic	NA
100380323	ENSSSAG00000001914	automatic	NA
100380754	ENSSSAG00000001928	automatic	NA
106607745	ENSSSAG00000002470	automatic	NA
106607826	ENSSSAG00000006872	automatic	NA
106607837	ENSSSAG00000006886	automatic	NA
106607841	ENSSSAG00000006890	automatic	NA
106607859	ENSSSAG00000108446	automatic	NA
106607870	ENSSSAG00000006896	automatic	NA
106607864	ENSSSAG00000006907	automatic	NA
106607885	ENSSSAG00000006933	automatic	NA
106607910	ENSSSAG00000007014	automatic	NA
106607892	ENSSSAG00000007020	automatic	NA
106607923	ENSSSAG00000007029	automatic	NA
106607927	ENSSSAG00000007031	automatic	NA
100194983	ENSSSAG00000007046	automatic	NA
106607935	ENSSSAG00000007091	automatic	NA
106608805	ENSSSAG00000007114	automatic	NA
106607942	ENSSSAG00000007132	automatic	NA
106607945	ENSSSAG00000112730	automatic	NA
106607954	ENSSSAG00000073917	automatic	NA
106607969	ENSSSAG00000015291	automatic	NA
100380293	ENSSSAG00000015356	automatic	NA
106607983	ENSSSAG00000015948	automatic	NA
106607988	ENSSSAG00000033263	automatic	NA
100194654	ENSSSAG00000107836	automatic	NA
100137053	ENSSSAG00000055711	automatic	NA
106608004	ENSSSAG00000055799	automatic	NA
106608059	ENSSSAG00000056346	automatic	NA
106608078	ENSSSAG00000084714	automatic	NA
106608074	ENSSSAG00000114327	automatic	NA
100194795	ENSSSAG00000059248	automatic	NA
106608097	ENSSSAG00000059556	automatic	NA
106608102	ENSSSAG00000094353	automatic	NA
106608126	ENSSSAG00000083377	automatic	NA
106608142	ENSSSAG00000060075	automatic	NA
106608814	ENSSSAG00000071873	automatic	NA
100196543	ENSSSAG00000084437	automatic	NA
100380671	ENSSSAG00000096804	automatic	NA
100194990	ENSSSAG00000072945	automatic	NA
106608200	ENSSSAG00000073948	automatic	NA
106608212	ENSSSAG00000092989	automatic	NA
106608220	ENSSSAG00000073952	automatic	NA
106608247	ENSSSAG00000073966	automatic	NA
106608325	ENSSSAG00000082532	automatic	NA
106608331	ENSSSAG00000074168	automatic	NA
106608355	ENSSSAG00000074176	automatic	NA
106608363	ENSSSAG00000074189	automatic	NA
106608383	ENSSSAG00000099506	automatic	NA
106608394	ENSSSAG00000074209	automatic	NA
106608423	ENSSSAG00000053970	automatic	NA
106608436	ENSSSAG00000074562	automatic	NA
106608453	ENSSSAG00000074562	automatic	NA
106608472	ENSSSAG00000054040	automatic	NA
106608494	ENSSSAG00000101069	automatic	NA
106608485	ENSSSAG00000083993	automatic	NA
106608511	ENSSSAG00000054084	automatic	NA
106608512	ENSSSAG00000000141	automatic	NA
106608514	ENSSSAG00000000252	automatic	NA
106608528	ENSSSAG00000000472	automatic	NA
106608545	ENSSSAG00000000590	automatic	NA
106608565	ENSSSAG00000000606	automatic	NA
106608559	ENSSSAG00000000630	automatic	NA
106608573	ENSSSAG00000000728	automatic	NA
106608577	ENSSSAG00000000844	automatic	NA
106608619	ENSSSAG00000000866	automatic	NA
106613356	ENSSSAG00000056700	automatic	NA
106613304	ENSSSAG00000065428	automatic	NA
106613295	ENSSSAG00000067993	automatic	NA
106613225	ENSSSAG00000068583	automatic	NA
106613273	ENSSSAG00000068607	automatic	NA
106613192	ENSSSAG00000101210	automatic	NA
106613187	ENSSSAG00000068637	automatic	NA
106613168	ENSSSAG00000068673	automatic	NA
100286678	ENSSSAG00000068681	automatic	NA
106613146	ENSSSAG00000068698	automatic	NA
106613116	ENSSSAG00000068710	automatic	NA
106613106	ENSSSAG00000068734	automatic	NA
106613093	ENSSSAG00000091634	automatic	NA
106613088	ENSSSAG00000093869	automatic	NA
106613076	ENSSSAG00000115942	automatic	NA
106613069	ENSSSAG00000068779	automatic	NA
106613558	ENSSSAG00000068999	automatic	NA
100499414	ENSSSAG00000072207	automatic	NA
106611551	ENSSSAG00000069008	automatic	NA
106611548	ENSSSAG00000000137	automatic	NA
106613059	ENSSSAG00000000152	automatic	NA
106613040	ENSSSAG00000072227	automatic	NA
106613026	ENSSSAG00000000243	automatic	NA
100196716	ENSSSAG00000000317	automatic	NA
106613015	ENSSSAG00000000491	automatic	NA
106613011	ENSSSAG00000000522	automatic	NA
106613006	ENSSSAG00000000725	automatic	NA
106612985	ENSSSAG00000122261	automatic	NA
106612942	ENSSSAG00000075457	automatic	NA
100194748	ENSSSAG00000001006	automatic	NA
106612941	ENSSSAG00000001009	automatic	NA
100380308	ENSSSAG00000096756	automatic	NA
106613549	ENSSSAG00000001020	automatic	NA
106612940	ENSSSAG00000001022	automatic	NA
100196717	ENSSSAG00000075564	automatic	NA
106612928	ENSSSAG00000075572	automatic	NA
106612917	ENSSSAG00000114675	automatic	NA
106612905	ENSSSAG00000001071	automatic	NA
106612867	ENSSSAG00000113366	automatic	NA
106612875	ENSSSAG00000001168	automatic	NA
106612863	ENSSSAG00000001541	automatic	NA
106612855	ENSSSAG00000077679	automatic	NA
106612836	ENSSSAG00000001853	automatic	NA
106612832	ENSSSAG00000001861	automatic	NA
100195137	ENSSSAG00000001875	automatic	NA
106612815	ENSSSAG00000092471	automatic	NA
106612807	ENSSSAG00000001893	automatic	NA
106612792	ENSSSAG00000001900	automatic	NA
106612695	ENSSSAG00000002545	automatic	NA
106612678	ENSSSAG00000006361	automatic	NA
106611541	ENSSSAG00000006401	automatic	NA
106612672	ENSSSAG00000006451	automatic	NA
106613523	ENSSSAG00000006514	automatic	NA
106612663	ENSSSAG00000082232	automatic	NA
106612630	ENSSSAG00000006771	automatic	NA
106612617	ENSSSAG00000121172	automatic	NA
106612605	ENSSSAG00000007099	automatic	NA
100136433	ENSSSAG00000007146	automatic	NA
100195096	ENSSSAG00000007181	automatic	NA
106612589	ENSSSAG00000007519	automatic	NA
106612563	ENSSSAG00000007533	automatic	NA
106612567	ENSSSAG00000099089	automatic	NA
106612554	ENSSSAG00000008927	automatic	NA
106612533	ENSSSAG00000007559	automatic	NA
106612545	ENSSSAG00000007593	automatic	NA
106612532	ENSSSAG00000122294	automatic	NA
106612511	ENSSSAG00000008716	automatic	NA
106612524	ENSSSAG00000009309	automatic	NA
106612512	ENSSSAG00000009841	automatic	NA
106612488	ENSSSAG00000063847	automatic	NA
106613509	ENSSSAG00000094244	automatic	NA
106612469	ENSSSAG00000063913	automatic	NA
106612476	ENSSSAG00000063968	automatic	NA
106612465	ENSSSAG00000063992	automatic	NA
106612457	ENSSSAG00000063997	automatic	NA
106612443	ENSSSAG00000064080	automatic	NA
106612435	ENSSSAG00000085856	automatic	NA
106612430	ENSSSAG00000058638	automatic	NA
106612452	ENSSSAG00000065976	automatic	NA
106612421	ENSSSAG00000065997	automatic	NA
106612408	ENSSSAG00000066029	automatic	NA
100196691	ENSSSAG00000066841	automatic	NA
106612403	ENSSSAG00000098146	automatic	NA
106612394	ENSSSAG00000066912	automatic	NA
106612385	ENSSSAG00000067044	automatic	NA
100380610	ENSSSAG00000067050	automatic	NA
106612365	ENSSSAG00000067079	automatic	NA
106612362	ENSSSAG00000085941	automatic	NA
100195574	ENSSSAG00000067172	automatic	NA
106612346	ENSSSAG00000067235	automatic	NA
106612307	ENSSSAG00000102403	automatic	NA
106612293	ENSSSAG00000067250	automatic	NA
106612253	ENSSSAG00000067265	automatic	NA
106612247	ENSSSAG00000067937	automatic	NA
100194599	ENSSSAG00000000105	automatic	NA
106612221	ENSSSAG00000000108	automatic	NA
106612239	ENSSSAG00000000131	automatic	NA
106612207	ENSSSAG00000000160	automatic	NA
100196730	ENSSSAG00000000177	automatic	NA
106612187	ENSSSAG00000000205	automatic	NA
106612180	ENSSSAG00000110501	automatic	NA
106612160	ENSSSAG00000000273	automatic	NA
106612143	ENSSSAG00000000289	automatic	NA
106612128	ENSSSAG00000119967	automatic	NA
106612121	ENSSSAG00000000446	automatic	NA
106612101	ENSSSAG00000000380	automatic	NA
106613495	ENSSSAG00000097505	automatic	NA
106612095	ENSSSAG00000101563	automatic	NA
100380378	ENSSSAG00000078325	automatic	NA
106612075	ENSSSAG00000000914	automatic	NA
106612072	ENSSSAG00000066423	automatic	NA
106612035	ENSSSAG00000001712	automatic	NA
106612024	ENSSSAG00000001748	automatic	NA
106611983	ENSSSAG00000001775	automatic	NA
106611964	ENSSSAG00000001784	automatic	NA
106611954	ENSSSAG00000001792	automatic	NA
106611951	ENSSSAG00000001803	automatic	NA
106611944	ENSSSAG00000119057	automatic	NA
106611933	ENSSSAG00000001923	automatic	NA
106611926	ENSSSAG00000091080	automatic	NA
106611907	ENSSSAG00000001990	automatic	NA
106611900	ENSSSAG00000001994	automatic	NA
106611895	ENSSSAG00000082495	automatic	NA
100192337	ENSSSAG00000002008	automatic	NA
106611887	ENSSSAG00000101296	automatic	NA
106611875	ENSSSAG00000002061	automatic	NA
100195322	ENSSSAG00000002146	automatic	NA
106611867	ENSSSAG00000002615	automatic	NA
106611860	ENSSSAG00000002622	automatic	NA
106611846	ENSSSAG00000002632	automatic	NA
106611817	ENSSSAG00000002725	automatic	NA
106611807	ENSSSAG00000003524	automatic	NA
100306762	ENSSSAG00000003683	automatic	NA
106611767	ENSSSAG00000003755	automatic	NA
106611804	ENSSSAG00000110860	automatic	NA
106611756	ENSSSAG00000003795	automatic	NA
106613484	ENSSSAG00000101299	automatic	NA
106611746	ENSSSAG00000103699	automatic	NA
106611737	ENSSSAG00000003819	automatic	NA
